id_knjige,naslov,avtor,povp_ocena,st_ocen,st_recenzij,leto_izdaje,st_strani,jezik,st_trenutnih_bralcev,zanri
2402971,"The Magician (The Secrets of the Immortal Nicholas Flamel, #2)",Michael Scott,4.1,100497,3440,2008,464,English,2198,"Fantasy, Young Adult, Fiction, Magic, Mythology, Adventure, Urban Fantasy, Audiobook, Young Adult Fantasy, Middle Grade"
10031259,"The Emperor's Edge (The Emperor's Edge, #1)",Lindsay Buroker,4.05,15854,1626,2010,324,English,1549,"Fantasy, Steampunk, Fiction, Adventure, Mystery, Magic, Romance, Science Fiction, Adult, Urban Fantasy"
10327303,"Uncommon Criminals (Heist Society, #2)",Ally Carter,4.13,44151,2471,2011,298,English,433,"Young Adult, Mystery, Contemporary, Romance, Fiction, Adventure, Teen, Crime, Chick Lit, Realistic Fiction"
478658,"Undead and Uneasy (Undead, #6)",MaryJanice Davidson,3.9,17582,562,2007,272,English,82,"Vampires, Paranormal, Romance, Paranormal Romance, Fantasy, Urban Fantasy, Chick Lit, Humor, Fiction, Supernatural"
10836585,Life Itself,Roger Ebert,3.92,6660,992,2011,436,English,383,"Nonfiction, Memoir, Biography, Film, Audiobook, Autobiography, Biography Memoir, Media Tie In, Book Club, History"
51791252,The Vanishing Half,Brit Bennett,4.13,836228,65295,2020,343,English,47875,"Fiction, Historical Fiction, Book Club, Audiobook, Contemporary, Literary Fiction, Historical, Race, Adult, Adult Fiction"
13539171,Pirate Cinema,Cory Doctorow,3.73,5719,790,2012,384,English,138,"Science Fiction, Fiction, Young Adult, Dystopia, Audiobook, Speculative Fiction, Teen, Politics, Technology, Cyberpunk"
15852479,We Need New Names,NoViolet Bulawayo,3.75,23104,2868,2013,298,English,921,"Fiction, Africa, Zimbabwe, Literary Fiction, Contemporary, Book Club, African Literature, Novels, Historical Fiction, Coming Of Age"
25852870,Eligible: A Modern Retelling of Pride & Prejudice,Curtis Sittenfeld,3.6,99115,12915,2016,492,English,4512,"Fiction, Romance, Contemporary, Chick Lit, Audiobook, Book Club, Retellings, Adult, Adult Fiction, Humor"
6693332,"The Necromancer (The Secrets of the Immortal Nicholas Flamel, #4)",Michael Scott,4.13,69816,2156,2010,416,English,1493,"Fantasy, Young Adult, Fiction, Mythology, Magic, Adventure, Urban Fantasy, Audiobook, Young Adult Fantasy, Middle Grade"
15096,Five Quarters of the Orange,Joanne Harris,3.87,38256,2857,2002,307,English,953,"Fiction, Historical Fiction, Book Club, France, Historical, Food, World War II, War, Contemporary, Mystery"
6506307,"Blackout (Oxford Time Travel, #3)",Connie Willis,3.85,27091,3631,2010,491,English,1113,"Science Fiction, Time Travel, Historical Fiction, Fiction, Historical, Fantasy, World War II, Audiobook, Hugo Awards, Science Fiction Fantasy"
17563080,"Murder of Crows (The Others, #2)",Anne Bishop,4.27,46426,3368,2014,370,English,1090,"Fantasy, Urban Fantasy, Paranormal, Vampires, Shapeshifters, Romance, Adult, Werewolves, Audiobook, Fiction"
921569,Zeroville,Steve Erickson,4.09,3200,516,2007,329,English,95,"Fiction, Film, Novels, Literature, Literary Fiction, Contemporary, American, Media Tie In, Book Club, The United States Of America"
33896,Thirteen Moons,Charles Frazier,3.75,16178,2251,2006,422,English,1843,"Historical Fiction, Fiction, Historical, Native American, Book Club, Audiobook, Novels, Southern, Adventure, 19th Century"
206662,Air,Geoff Ryman,3.58,2499,265,2004,400,English,59,"Science Fiction, Fiction, Speculative Fiction, Fantasy, Dystopia, Science Fiction Fantasy, Novels, Book Club, Cyberpunk, Near Future"
478659,"Undead and Unpopular (Undead, #5)",MaryJanice Davidson,3.84,19249,549,2007,286,English,153,"Vampires, Paranormal, Romance, Paranormal Romance, Fantasy, Urban Fantasy, Chick Lit, Humor, Fiction, Supernatural"
227865,"The Eternity Code (Artemis Fowl, #3)",Eoin Colfer,4.05,139902,2914,2006,329,English,2981,"Fantasy, Young Adult, Fiction, Middle Grade, Science Fiction, Adventure, Childrens, Magic, Urban Fantasy, Audiobook"
17465470,The Royal Ranger (Ranger's Apprentice #12 Ranger's Apprentice: The Royal Ranger #1),John Flanagan,4.27,37309,1800,2013,464,English,1317,"Fantasy, Young Adult, Adventure, Fiction, Middle Grade, Action, Medieval, Audiobook, Historical Fiction, Childrens"
67513,"Touch the Dark (Cassandra Palmer, #1)",Karen Chance,3.72,36787,1981,2006,307,English,963,"Urban Fantasy, Vampires, Paranormal, Fantasy, Paranormal Romance, Romance, Magic, Ghosts, Adult, Supernatural"
43992,True Evil,Greg Iles,4.11,21107,1263,2006,512,English,3289,"Mystery, Thriller, Fiction, Suspense, Mystery Thriller, Crime, Audiobook, Murder Mystery, Horror, Adventure"
23602562,Our Souls at Night,Kent Haruf,3.92,82463,11772,2015,179,English,2568,"Fiction, Book Club, Romance, Contemporary, Literary Fiction, Audiobook, Adult Fiction, Novels, Adult, Family"
13089710,"The Kill Order (The Maze Runner, #0.4)",James Dashner,3.71,256014,12537,2012,327,English,665,"Dystopia, Young Adult, Science Fiction, Fiction, Fantasy, Post Apocalyptic, Adventure, Audiobook, Action, Teen"
6316171,Hate List,Jennifer Brown,4.0,66357,6071,2009,405,English,2122,"Young Adult, Contemporary, Fiction, Realistic Fiction, Mental Health, Teen, High School, Drama, Romance, Young Adult Contemporary"
345299,"Midnight Tides (Malazan Book of the Fallen, #5)",Steven Erikson,4.42,46405,2108,2005,960,English,1748,"Fantasy, Epic Fantasy, Fiction, High Fantasy, Epic, Dark Fantasy, Science Fiction Fantasy, Audiobook, War, Magic"
234560,Time and Chance (Plantagenets #2; Henry II & Eleanor of Aquitaine #2),Sharon Kay Penman,4.3,9312,428,2003,544,English,448,"Historical Fiction, Fiction, Historical, Medieval, British Literature, 12th Century, Plantagenet, France, Royalty, Medieval History"
29415,This Book Will Save Your Life,A.M. Homes,3.68,12235,1341,2006,372,English,386,"Fiction, Contemporary, Book Club, Novels, Literary Fiction, The United States Of America, Literature, Audiobook, American, Humor"
8458018,"The Warlock (The Secrets of the Immortal Nicholas Flamel, #5)",Michael Scott,4.18,61228,2077,2011,400,English,1324,"Fantasy, Young Adult, Fiction, Mythology, Magic, Adventure, Urban Fantasy, Audiobook, Young Adult Fantasy, Middle Grade"
12908877,"Until I Die (Revenants, #2)",Amy Plum,4.16,29033,2058,2012,353,English,319,"Young Adult, Fantasy, Paranormal, Romance, Paranormal Romance, Zombies, Supernatural, Urban Fantasy, Fiction, Audiobook"
16303287,The Bane Chronicles,Cassandra Clare,4.08,106140,9110,2014,507,English,5167,"Fantasy, Young Adult, Urban Fantasy, Paranormal, Short Stories, Romance, LGBT, Fiction, Magic, Vampires"
16058610,Whistling Past the Graveyard,Susan Crandall,4.1,42687,5257,2013,307,English,1838,"Historical Fiction, Fiction, Book Club, Coming Of Age, Audiobook, Historical, Young Adult, Southern, Adult Fiction, Adult"
15839984,Cruel Beauty,Rosamund Hodge,3.64,93327,11887,2014,346,English,1673,"Fantasy, Young Adult, Romance, Retellings, Fairy Tales, Mythology, Young Adult Fantasy, Magic, Fiction, Enemies To Lovers"
6725785,"Waking the Witch (Women of the Otherworld, #11)",Kelley Armstrong,4.18,18797,1017,2010,309,English,280,"Urban Fantasy, Fantasy, Paranormal, Witches, Magic, Supernatural, Paranormal Romance, Romance, Fiction, Mystery"
89375,90 Minutes in Heaven: A True Story of Death and Life,Don Piper,3.99,104672,3666,2004,205,English,2694,"Christian, Nonfiction, Religion, Spirituality, Biography, Memoir, Inspirational, Christianity, Faith, Autobiography"
5948644,Both Ways Is the Only Way I Want It,Maile Meloy,3.83,6313,885,2009,240,English,200,"Short Stories, Fiction, Book Club, Contemporary, Audiobook, Literary Fiction, Adult Fiction, Literature, American, Short Story Collection"
12813649,"Etiquette & Espionage (Finishing School, #1)",Gail Carriger,3.83,51466,6941,2013,320,English,1560,"Steampunk, Young Adult, Fantasy, Historical Fiction, Paranormal, Fiction, Vampires, Historical, Audiobook, Science Fiction"
352921,"A Fatal Grace (Chief Inspector Armand Gamache, #2)",Louise Penny,4.09,139775,10278,2007,311,English,11254,"Mystery, Fiction, Audiobook, Crime, Canada, Mystery Thriller, Adult, Detective, Murder Mystery, Cozy Mystery"
13644052,"Origin (Lux, #4)",Jennifer L. Armentrout,4.32,117658,8646,2013,374,English,2192,"Young Adult, Fantasy, Romance, Paranormal, Aliens, Science Fiction, Paranormal Romance, Supernatural, Urban Fantasy, Fiction"
15059301,"Captured (The Captive, #1)",Erica Stevens,4.02,21476,1507,2012,168,English,2853,"Vampires, Paranormal, Romance, Fantasy, Paranormal Romance, Young Adult, Dystopia, New Adult, Supernatural, Urban Fantasy"
13508607,The Secret Keeper,Kate Morton,4.16,171611,17109,2012,484,English,8135,"Historical Fiction, Fiction, Mystery, Book Club, Historical, Romance, Audiobook, Adult, Adult Fiction, British Literature"
20587888,Here,Richard McGuire,4.19,16822,2596,2014,304,English,188,"Graphic Novels, Comics, Fiction, Art, Historical Fiction, Graphic Novels Comics, Adult, Historical, Bande Dessinée, Comic Book"
183660,Fairest,Gail Carson Levine,3.89,68645,4599,2006,326,English,592,"Fantasy, Young Adult, Fairy Tales, Romance, Middle Grade, Fiction, Retellings, Magic, Childrens, Fairy Tale Retellings"
5776788,"Sandman Slim (Sandman Slim, #1)",Richard Kadrey,3.95,37071,3285,2009,388,English,1358,"Fantasy, Urban Fantasy, Horror, Fiction, Paranormal, Supernatural, Mystery, Magic, Audiobook, Demons"
34890015,Factfulness: Ten Reasons We're Wrong About the World – and Why Things Are Better Than You Think,Hans Rosling,4.36,198121,15753,2018,342,English,29610,"Nonfiction, Science, Psychology, Economics, History, Self Help, Politics, Business, Audiobook, Philosophy"
42046112,Recursion,Blake Crouch,4.17,294652,35784,2019,329,English,16525,"Science Fiction, Fiction, Thriller, Time Travel, Audiobook, Book Club, Mystery, Mystery Thriller, Adult, Fantasy"
